year,area,age_group,professional_type,modality,n_consultations
2023,Murcia Este,45-49,Nurse,Home,165
2023,Murcia Este,45-49,Nurse,Home,97
2023,Murcia Este,45-49,Nurse,In-person,7517
2023,Murcia Este,45-49,Nurse,In-person,9341
2023,Murcia Este,45-49,Nurse,Remote,240
2023,Murcia Este,45-49,Nurse,Remote,283
2023,Murcia Este,45-49,Pediatrician,Home,0
2023,Murcia Este,45-49,Pediatrician,In-person,0
2023,Murcia Este,45-49,Pediatrician,Remote,0
2023,Murcia Este,5-9,GP,Home,0
2023,Murcia Este,5-9,GP,Home,0
2023,Murcia Este,5-9,GP,In-person,66
2023,Murcia Este,5-9,GP,In-person,96
2023,Murcia Este,5-9,GP,Remote,5
2023,Murcia Este,5-9,GP,Remote,5
2023,Murcia Este,5-9,Nurse,Home,5
2023,Murcia Este,5-9,Nurse,Home,3
2023,Murcia Este,5-9,Nurse,In-person,5503
2023,Murcia Este,5-9,Nurse,In-person,4687
2023,Murcia Este,5-9,Nurse,Remote,352
2023,Murcia Este,5-9,Nurse,Remote,282
2023,Murcia Este,5-9,Pediatrician,Home,3
2023,Murcia Este,5-9,Pediatrician,Home,1
2023,Murcia Este,5-9,Pediatrician,In-person,21582
2023,Murcia Este,5-9,Pediatrician,In-person,20284
2023,Murcia Este,5-9,Pediatrician,Remote,5082
2023,Murcia Este,5-9,Pediatrician,Remote,4821
2023,Murcia Este,50-54,GP,Home,13
2023,Murcia Este,50-54,GP,Home,15
2023,Murcia Este,50-54,GP,In-person,26134
2023,Murcia Este,50-54,GP,In-person,40743
2023,Murcia Este,50-54,GP,Remote,7957
2023,Murcia Este,50-54,GP,Remote,13362
2023,Murcia Este,50-54,Nurse,Home,121
2023,Murcia Este,50-54,Nurse,Home,175
2023,Murcia Este,50-54,Nurse,In-person,9220
2023,Murcia Este,50-54,Nurse,In-person,10209
2023,Murcia Este,50-54,Nurse,Remote,292
2023,Murcia Este,50-54,Nurse,Remote,383
2023,Murcia Este,50-54,Pediatrician,Home,0
2023,Murcia Este,50-54,Pediatrician,In-person,0
2023,Murcia Este,50-54,Pediatrician,Remote,0
2023,Murcia Este,55-59,GP,Home,28
2023,Murcia Este,55-59,GP,Home,25
2023,Murcia Este,55-59,GP,In-person,28482
2023,Murcia Este,55-59,GP,In-person,41813
2023,Murcia Este,55-59,GP,Remote,8186
2023,Murcia Este,55-59,GP,Remote,12821
2023,Murcia Este,55-59,Nurse,Home,568
2023,Murcia Este,55-59,Nurse,Home,314
2023,Murcia Este,55-59,Nurse,In-person,11650
2023,Murcia Este,55-59,Nurse,In-person,11626
2023,Murcia Este,55-59,Nurse,Remote,407
2023,Murcia Este,55-59,Nurse,Remote,472
2023,Murcia Este,55-59,Pediatrician,Home,0
2023,Murcia Este,55-59,Pediatrician,In-person,0
2023,Murcia Este,55-59,Pediatrician,Remote,0
2023,Murcia Este,60-64,GP,Home,20
2023,Murcia Este,60-64,GP,Home,26
2023,Murcia Este,60-64,GP,In-person,27296
2023,Murcia Este,60-64,GP,In-person,37869
2023,Murcia Este,60-64,GP,Remote,7215
2023,Murcia Este,60-64,GP,Remote,10006
2023,Murcia Este,60-64,Nurse,Home,568
2023,Murcia Este,60-64,Nurse,Home,372
2023,Murcia Este,60-64,Nurse,In-person,12294
2023,Murcia Este,60-64,Nurse,In-person,10982
2023,Murcia Este,60-64,Nurse,Remote,449
2023,Murcia Este,60-64,Nurse,Remote,403
2023,Murcia Este,60-64,Pediatrician,Home,0
2023,Murcia Este,60-64,Pediatrician,In-person,0
2023,Murcia Este,60-64,Pediatrician,Remote,0
2023,Murcia Este,65-69,GP,Home,20
2023,Murcia Este,65-69,GP,Home,22
2023,Murcia Este,65-69,GP,In-person,22864
2023,Murcia Este,65-69,GP,In-person,33292
2023,Murcia Este,65-69,GP,Remote,5142
2023,Murcia Este,65-69,GP,Remote,7700
2023,Murcia Este,65-69,Nurse,Home,626
2023,Murcia Este,65-69,Nurse,Home,593
2023,Murcia Este,65-69,Nurse,In-person,13114
2023,Murcia Este,65-69,Nurse,In-person,13403
2023,Murcia Este,65-69,Nurse,Remote,576
2023,Murcia Este,65-69,Nurse,Remote,699
2023,Murcia Este,65-69,Pediatrician,Home,0
2023,Murcia Este,65-69,Pediatrician,In-person,0
2023,Murcia Este,65-69,Pediatrician,Remote,0
2023,Murcia Este,70-74,GP,Home,36
2023,Murcia Este,70-74,GP,Home,51
2023,Murcia Este,70-74,GP,In-person,20191
2023,Murcia Este,70-74,GP,In-person,30103
2023,Murcia Este,70-74,GP,Remote,3931
2023,Murcia Este,70-74,GP,Remote,5711
2023,Murcia Este,70-74,Nurse,Home,996
2023,Murcia Este,70-74,Nurse,Home,835
2023,Murcia Este,70-74,Nurse,In-person,12924
2023,Murcia Este,70-74,Nurse,In-person,13440
2023,Murcia Este,70-74,Nurse,Remote,422
2023,Murcia Este,70-74,Nurse,Remote,459
2023,Murcia Este,70-74,Pediatrician,Home,0
2023,Murcia Este,70-74,Pediatrician,In-person,0
2023,Murcia Este,70-74,Pediatrician,Remote,0
2023,Murcia Este,75-79,GP,Home,79
2023,Murcia Este,75-79,GP,Home,121
2023,Murcia Este,75-79,GP,In-person,17759
2023,Murcia Este,75-79,GP,In-person,27959
2023,Murcia Este,75-79,GP,Remote,3484
2023,Murcia Este,75-79,GP,Remote,6305
2023,Murcia Este,75-79,Nurse,Home,1202
2023,Murcia Este,75-79,Nurse,Home,2571
2023,Murcia Este,75-79,Nurse,In-person,12238
2023,Murcia Este,75-79,Nurse,In-person,14277
2023,Murcia Este,75-79,Nurse,Remote,485
2023,Murcia Este,75-79,Nurse,Remote,603
2023,Murcia Este,75-79,Pediatrician,Home,0
2023,Murcia Este,75-79,Pediatrician,In-person,0
2023,Murcia Este,75-79,Pediatrician,Remote,0
2023,Murcia Este,80-84,GP,Home,107
2023,Murcia Este,80-84,GP,Home,205
2023,Murcia Este,80-84,GP,In-person,14197
2023,Murcia Este,80-84,GP,In-person,22317
2023,Murcia Este,80-84,GP,Remote,3430
2023,Murcia Este,80-84,GP,Remote,6515
2023,Murcia Este,80-84,Nurse,Home,2049
2023,Murcia Este,80-84,Nurse,Home,3144
2023,Murcia Este,80-84,Nurse,In-person,10519
2023,Murcia Este,80-84,Nurse,In-person,12401
2023,Murcia Este,80-84,Nurse,Remote,456
2023,Murcia Este,80-84,Nurse,Remote,763
2023,Murcia Este,80-84,Pediatrician,Home,0
2023,Murcia Este,80-84,Pediatrician,In-person,0
2023,Murcia Este,80-84,Pediatrician,Remote,0
2023,Murcia Este,85-89,GP,Home,173
2023,Murcia Este,85-89,GP,Home,417
2023,Murcia Este,85-89,GP,In-person,10086
2023,Murcia Este,85-89,GP,In-person,16999
2023,Murcia Este,85-89,GP,Remote,3010
2023,Murcia Este,85-89,GP,Remote,6952
2023,Murcia Este,85-89,Nurse,Home,2927
2023,Murcia Este,85-89,Nurse,Home,6100
2023,Murcia Este,85-89,Nurse,In-person,7621
2023,Murcia Este,85-89,Nurse,In-person,9701
2023,Murcia Este,85-89,Nurse,Remote,535
2023,Murcia Este,85-89,Nurse,Remote,1104
2023,Murcia Este,85-89,Pediatrician,Home,0
2023,Murcia Este,85-89,Pediatrician,In-person,0
2023,Murcia Este,85-89,Pediatrician,Remote,0
2023,Murcia Este,90-94,GP,Home,153
2023,Murcia Este,90-94,GP,Home,343
2023,Murcia Este,90-94,GP,In-person,4965
2023,Murcia Este,90-94,GP,In-person,8810
2023,Murcia Este,90-94,GP,Remote,1980
2023,Murcia Este,90-94,GP,Remote,4558
2023,Murcia Este,90-94,Nurse,Home,2169
2023,Murcia Este,90-94,Nurse,Home,6110
2023,Murcia Este,90-94,Nurse,In-person,3152
2023,Murcia Este,90-94,Nurse,In-person,4961
2023,Murcia Este,90-94,Nurse,Remote,452
2023,Murcia Este,90-94,Nurse,Remote,857
2023,Murcia Este,90-94,Pediatrician,Home,0
2023,Murcia Este,90-94,Pediatrician,In-person,0
2023,Murcia Este,90-94,Pediatrician,Remote,0
2023,Murcia Este,95+,GP,Home,89
2023,Murcia Este,95+,GP,Home,192
2023,Murcia Este,95+,GP,In-person,1361
2023,Murcia Este,95+,GP,In-person,2499
2023,Murcia Este,95+,GP,Remote,652
2023,Murcia Este,95+,GP,Remote,1478
2023,Murcia Este,95+,Nurse,Home,1127
2023,Murcia Este,95+,Nurse,Home,2088
2023,Murcia Este,95+,Nurse,In-person,744
2023,Murcia Este,95+,Nurse,In-person,1141
2023,Murcia Este,95+,Nurse,Remote,177
2023,Murcia Este,95+,Nurse,Remote,374
2023,Murcia Este,95+,Pediatrician,Home,0
2023,Murcia Este,95+,Pediatrician,In-person,0
2023,Murcia Este,95+,Pediatrician,Remote,0
2023,Murcia Oeste,0-4,GP,Home,0
2023,Murcia Oeste,0-4,GP,Home,0
2023,Murcia Oeste,0-4,GP,In-person,6909
2023,Murcia Oeste,0-4,GP,In-person,6126
2023,Murcia Oeste,0-4,GP,Remote,1240
2023,Murcia Oeste,0-4,GP,Remote,1182
2023,Murcia Oeste,0-4,Nurse,Home,238
2023,Murcia Oeste,0-4,Nurse,Home,236
2023,Murcia Oeste,0-4,Nurse,In-person,17503
2023,Murcia Oeste,0-4,Nurse,In-person,16125
2023,Murcia Oeste,0-4,Nurse,Remote,1828
2023,Murcia Oeste,0-4,Nurse,Remote,1568
2023,Murcia Oeste,0-4,Pediatrician,Home,0
2023,Murcia Oeste,0-4,Pediatrician,Home,1
2023,Murcia Oeste,0-4,Pediatrician,In-person,40427
2023,Murcia Oeste,0-4,Pediatrician,In-person,35713
2023,Murcia Oeste,0-4,Pediatrician,Remote,7742
2023,Murcia Oeste,0-4,Pediatrician,Remote,6798
2023,Murcia Oeste,10-14,GP,Home,2
2023,Murcia Oeste,10-14,GP,Home,1
2023,Murcia Oeste,10-14,GP,In-person,5832
2023,Murcia Oeste,10-14,GP,In-person,5784
2023,Murcia Oeste,10-14,GP,Remote,1283
2023,Murcia Oeste,10-14,GP,Remote,1346
2023,Murcia Oeste,10-14,Nurse,Home,321
2023,Murcia Oeste,10-14,Nurse,Home,325
2023,Murcia Oeste,10-14,Nurse,In-person,10408
2023,Murcia Oeste,10-14,Nurse,In-person,8868
2023,Murcia Oeste,10-14,Nurse,Remote,1059
2023,Murcia Oeste,10-14,Nurse,Remote,972
2023,Murcia Oeste,10-14,Pediatrician,Home,0
2023,Murcia Oeste,10-14,Pediatrician,Home,0
2023,Murcia Oeste,10-14,Pediatrician,In-person,15085
2023,Murcia Oeste,10-14,Pediatrician,In-person,14611
2023,Murcia Oeste,10-14,Pediatrician,Remote,4041
2023,Murcia Oeste,10-14,Pediatrician,Remote,4195
2023,Murcia Oeste,15-19,GP,Home,10
2023,Murcia Oeste,15-19,GP,Home,9
2023,Murcia Oeste,15-19,GP,In-person,17557
2023,Murcia Oeste,15-19,GP,In-person,23307
2023,Murcia Oeste,15-19,GP,Remote,3379
2023,Murcia Oeste,15-19,GP,Remote,6194
2023,Murcia Oeste,15-19,Nurse,Home,83
2023,Murcia Oeste,15-19,Nurse,Home,91
2023,Murcia Oeste,15-19,Nurse,In-person,6274
2023,Murcia Oeste,15-19,Nurse,In-person,5493
2023,Murcia Oeste,15-19,Nurse,Remote,225
2023,Murcia Oeste,15-19,Nurse,Remote,259
2023,Murcia Oeste,15-19,Pediatrician,Home,0
2023,Murcia Oeste,15-19,Pediatrician,In-person,0
2023,Murcia Oeste,15-19,Pediatrician,Remote,0
2023,Murcia Oeste,20-24,GP,Home,10
2023,Murcia Oeste,20-24,GP,Home,6
2023,Murcia Oeste,20-24,GP,In-person,17919
2023,Murcia Oeste,20-24,GP,In-person,25272
2023,Murcia Oeste,20-24,GP,Remote,3959
2023,Murcia Oeste,20-24,GP,Remote,10381
2023,Murcia Oeste,20-24,Nurse,Home,52
2023,Murcia Oeste,20-24,Nurse,Home,35
2023,Murcia Oeste,20-24,Nurse,In-person,5222
2023,Murcia Oeste,20-24,Nurse,In-person,5556
2023,Murcia Oeste,20-24,Nurse,Remote,138
2023,Murcia Oeste,20-24,Nurse,Remote,220
2023,Murcia Oeste,20-24,Pediatrician,Home,0
2023,Murcia Oeste,20-24,Pediatrician,In-person,0
2023,Murcia Oeste,20-24,Pediatrician,Remote,0
2023,Murcia Oeste,25-29,GP,Home,8
2023,Murcia Oeste,25-29,GP,Home,17
2023,Murcia Oeste,25-29,GP,In-person,17342
2023,Murcia Oeste,25-29,GP,In-person,27874
2023,Murcia Oeste,25-29,GP,Remote,4937
2023,Murcia Oeste,25-29,GP,Remote,13986
2023,Murcia Oeste,25-29,Nurse,Home,57
2023,Murcia Oeste,25-29,Nurse,Home,53
2023,Murcia Oeste,25-29,Nurse,In-person,4460
2023,Murcia Oeste,25-29,Nurse,In-person,5545
2023,Murcia Oeste,25-29,Nurse,Remote,123
2023,Murcia Oeste,25-29,Nurse,Remote,217
2023,Murcia Oeste,25-29,Pediatrician,Home,0
2023,Murcia Oeste,25-29,Pediatrician,In-person,0
2023,Murcia Oeste,25-29,Pediatrician,Remote,0
2023,Murcia Oeste,30-34,GP,Home,18
2023,Murcia Oeste,30-34,GP,Home,12
2023,Murcia Oeste,30-34,GP,In-person,19265
2023,Murcia Oeste,30-34,GP,In-person,34211
2023,Murcia Oeste,30-34,GP,Remote,6373
2023,Murcia Oeste,30-34,GP,Remote,17546
2023,Murcia Oeste,30-34,Nurse,Home,109
2023,Murcia Oeste,30-34,Nurse,Home,32
2023,Murcia Oeste,30-34,Nurse,In-person,5044
2023,Murcia Oeste,30-34,Nurse,In-person,7038
2023,Murcia Oeste,30-34,Nurse,Remote,159
2023,Murcia Oeste,30-34,Nurse,Remote,299
2023,Murcia Oeste,30-34,Pediatrician,Home,0
2023,Murcia Oeste,30-34,Pediatrician,In-person,0
2023,Murcia Oeste,30-34,Pediatrician,Remote,0
2023,Murcia Oeste,35-39,GP,Home,19
2023,Murcia Oeste,35-39,GP,Home,21
2023,Murcia Oeste,35-39,GP,In-person,22046
2023,Murcia Oeste,35-39,GP,In-person,38227
2023,Murcia Oeste,35-39,GP,Remote,7929
2023,Murcia Oeste,35-39,GP,Remote,19425
2023,Murcia Oeste,35-39,Nurse,Home,138
2023,Murcia Oeste,35-39,Nurse,Home,80
2023,Murcia Oeste,35-39,Nurse,In-person,5434
2023,Murcia Oeste,35-39,Nurse,In-person,7739
2023,Murcia Oeste,35-39,Nurse,Remote,173
2023,Murcia Oeste,35-39,Nurse,Remote,285
2023,Murcia Oeste,35-39,Pediatrician,Home,0
2023,Murcia Oeste,35-39,Pediatrician,In-person,0
2023,Murcia Oeste,35-39,Pediatrician,Remote,0
2023,Murcia Oeste,40-44,GP,Home,21
2023,Murcia Oeste,40-44,GP,Home,16
2023,Murcia Oeste,40-44,GP,In-person,28438
2023,Murcia Oeste,40-44,GP,In-person,45750
2023,Murcia Oeste,40-44,GP,Remote,10394
2023,Murcia Oeste,40-44,GP,Remote,21527
2023,Murcia Oeste,40-44,Nurse,Home,86
2023,Murcia Oeste,40-44,Nurse,Home,187
2023,Murcia Oeste,40-44,Nurse,In-person,7495
2023,Murcia Oeste,40-44,Nurse,In-person,10062
2023,Murcia Oeste,40-44,Nurse,Remote,298
2023,Murcia Oeste,40-44,Nurse,Remote,413
2023,Murcia Oeste,40-44,Pediatrician,Home,0
2023,Murcia Oeste,40-44,Pediatrician,In-person,0
2023,Murcia Oeste,40-44,Pediatrician,Remote,0
2023,Murcia Oeste,45-49,GP,Home,18
2023,Murcia Oeste,45-49,GP,Home,36
2023,Murcia Oeste,45-49,GP,In-person,33777
2023,Murcia Oeste,45-49,GP,In-person,49554
2023,Murcia Oeste,45-49,GP,Remote,12565
2023,Murcia Oeste,45-49,GP,Remote,21404
2023,Murcia Oeste,45-49,Nurse,Home,267
2023,Murcia Oeste,45-49,Nurse,Home,192
2023,Murcia Oeste,45-49,Nurse,In-person,9367
2023,Murcia Oeste,45-49,Nurse,In-person,11356
2023,Murcia Oeste,45-49,Nurse,Remote,331
2023,Murcia Oeste,45-49,Nurse,Remote,406
2023,Murcia Oeste,45-49,Pediatrician,Home,0
2023,Murcia Oeste,45-49,Pediatrician,In-person,0
2023,Murcia Oeste,45-49,Pediatrician,Remote,0
2023,Murcia Oeste,5-9,GP,Home,0
2023,Murcia Oeste,5-9,GP,Home,1
2023,Murcia Oeste,5-9,GP,In-person,4344
2023,Murcia Oeste,5-9,GP,In-person,3855
2023,Murcia Oeste,5-9,GP,Remote,926
2023,Murcia Oeste,5-9,GP,Remote,919
2023,Murcia Oeste,5-9,Nurse,Home,41
2023,Murcia Oeste,5-9,Nurse,Home,45
2023,Murcia Oeste,5-9,Nurse,In-person,6169
2023,Murcia Oeste,5-9,Nurse,In-person,5551
2023,Murcia Oeste,5-9,Nurse,Remote,525
2023,Murcia Oeste,5-9,Nurse,Remote,474
2023,Murcia Oeste,5-9,Pediatrician,Home,1
2023,Murcia Oeste,5-9,Pediatrician,Home,5
2023,Murcia Oeste,5-9,Pediatrician,In-person,22461
2023,Murcia Oeste,5-9,Pediatrician,In-person,21683
2023,Murcia Oeste,5-9,Pediatrician,Remote,5213
2023,Murcia Oeste,5-9,Pediatrician,Remote,5373
2023,Murcia Oeste,50-54,GP,Home,31
2023,Murcia Oeste,50-54,GP,Home,29
2023,Murcia Oeste,50-54,GP,In-person,34817
2023,Murcia Oeste,50-54,GP,In-person,50796
2023,Murcia Oeste,50-54,GP,Remote,11665
2023,Murcia Oeste,50-54,GP,Remote,19462
2023,Murcia Oeste,50-54,Nurse,Home,367
2023,Murcia Oeste,50-54,Nurse,Home,286
2023,Murcia Oeste,50-54,Nurse,In-person,11694
2023,Murcia Oeste,50-54,Nurse,In-person,12515
2023,Murcia Oeste,50-54,Nurse,Remote,433
2023,Murcia Oeste,50-54,Nurse,Remote,468
2023,Murcia Oeste,50-54,Pediatrician,Home,0
2023,Murcia Oeste,50-54,Pediatrician,In-person,0
2023,Murcia Oeste,50-54,Pediatrician,Remote,0
2023,Murcia Oeste,55-59,GP,Home,35
2023,Murcia Oeste,55-59,GP,Home,35
2023,Murcia Oeste,55-59,GP,In-person,36197
2023,Murcia Oeste,55-59,GP,In-person,51458
2023,Murcia Oeste,55-59,GP,Remote,11702
2023,Murcia Oeste,55-59,GP,Remote,17402
2023,Murcia Oeste,55-59,Nurse,Home,524
2023,Murcia Oeste,55-59,Nurse,Home,422
2023,Murcia Oeste,55-59,Nurse,In-person,14085
2023,Murcia Oeste,55-59,Nurse,In-person,14005
2023,Murcia Oeste,55-59,Nurse,Remote,481
2023,Murcia Oeste,55-59,Nurse,Remote,504
2023,Murcia Oeste,55-59,Pediatrician,Home,0
2023,Murcia Oeste,55-59,Pediatrician,In-person,0
2023,Murcia Oeste,55-59,Pediatrician,Remote,0
2023,Murcia Oeste,60-64,GP,Home,46
2023,Murcia Oeste,60-64,GP,Home,49
2023,Murcia Oeste,60-64,GP,In-person,36157
2023,Murcia Oeste,60-64,GP,In-person,48600
2023,Murcia Oeste,60-64,GP,Remote,10532
2023,Murcia Oeste,60-64,GP,Remote,14952
2023,Murcia Oeste,60-64,Nurse,Home,880
2023,Murcia Oeste,60-64,Nurse,Home,532
2023,Murcia Oeste,60-64,Nurse,In-person,15830
2023,Murcia Oeste,60-64,Nurse,In-person,15049
2023,Murcia Oeste,60-64,Nurse,Remote,586
2023,Murcia Oeste,60-64,Nurse,Remote,562
2023,Murcia Oeste,60-64,Pediatrician,Home,0
2023,Murcia Oeste,60-64,Pediatrician,In-person,0
2023,Murcia Oeste,60-64,Pediatrician,Remote,0
2023,Murcia Oeste,65-69,GP,Home,54
2023,Murcia Oeste,65-69,GP,Home,49
2023,Murcia Oeste,65-69,GP,In-person,30275
2023,Murcia Oeste,65-69,GP,In-person,42311
2023,Murcia Oeste,65-69,GP,Remote,7494
2023,Murcia Oeste,65-69,GP,Remote,11237
2023,Murcia Oeste,65-69,Nurse,Home,880
2023,Murcia Oeste,65-69,Nurse,Home,893
2023,Murcia Oeste,65-69,Nurse,In-person,17067
2023,Murcia Oeste,65-69,Nurse,In-person,16768
2023,Murcia Oeste,65-69,Nurse,Remote,699
2023,Murcia Oeste,65-69,Nurse,Remote,691
2023,Murcia Oeste,65-69,Pediatrician,Home,0
2023,Murcia Oeste,65-69,Pediatrician,In-person,0
2023,Murcia Oeste,65-69,Pediatrician,Remote,0
2023,Murcia Oeste,70-74,GP,Home,60
2023,Murcia Oeste,70-74,GP,Home,99
2023,Murcia Oeste,70-74,GP,In-person,26633
2023,Murcia Oeste,70-74,GP,In-person,38575
2023,Murcia Oeste,70-74,GP,Remote,5809
2023,Murcia Oeste,70-74,GP,Remote,9339
2023,Murcia Oeste,70-74,Nurse,Home,1255
2023,Murcia Oeste,70-74,Nurse,Home,1633
2023,Murcia Oeste,70-74,Nurse,In-person,16107
2023,Murcia Oeste,70-74,Nurse,In-person,17319
2023,Murcia Oeste,70-74,Nurse,Remote,531
2023,Murcia Oeste,70-74,Nurse,Remote,684
2023,Murcia Oeste,70-74,Pediatrician,Home,0
2023,Murcia Oeste,70-74,Pediatrician,In-person,0
2023,Murcia Oeste,70-74,Pediatrician,Remote,0
2023,Murcia Oeste,75-79,GP,Home,138
2023,Murcia Oeste,75-79,GP,Home,192
2023,Murcia Oeste,75-79,GP,In-person,26069
2023,Murcia Oeste,75-79,GP,In-person,37971
2023,Murcia Oeste,75-79,GP,Remote,5407
2023,Murcia Oeste,75-79,GP,Remote,9331
2023,Murcia Oeste,75-79,Nurse,Home,2334
2023,Murcia Oeste,75-79,Nurse,Home,2837
2023,Murcia Oeste,75-79,Nurse,In-person,16356
2023,Murcia Oeste,75-79,Nurse,In-person,18781
2023,Murcia Oeste,75-79,Nurse,Remote,668
2023,Murcia Oeste,75-79,Nurse,Remote,846
2023,Murcia Oeste,75-79,Pediatrician,Home,0
2023,Murcia Oeste,75-79,Pediatrician,In-person,0
2023,Murcia Oeste,75-79,Pediatrician,Remote,0
2023,Murcia Oeste,80-84,GP,Home,185
2023,Murcia Oeste,80-84,GP,Home,383
2023,Murcia Oeste,80-84,GP,In-person,19259
2023,Murcia Oeste,80-84,GP,In-person,27968
2023,Murcia Oeste,80-84,GP,Remote,4573
2023,Murcia Oeste,80-84,GP,Remote,9191
2023,Murcia Oeste,80-84,Nurse,Home,3273
2023,Murcia Oeste,80-84,Nurse,Home,5606
2023,Murcia Oeste,80-84,Nurse,In-person,12501
2023,Murcia Oeste,80-84,Nurse,In-person,15224
2023,Murcia Oeste,80-84,Nurse,Remote,703
2023,Murcia Oeste,80-84,Nurse,Remote,1105
2023,Murcia Oeste,80-84,Pediatrician,Home,0
2023,Murcia Oeste,80-84,Pediatrician,In-person,0
2023,Murcia Oeste,80-84,Pediatrician,Remote,0
2023,Murcia Oeste,85-89,GP,Home,284
2023,Murcia Oeste,85-89,GP,Home,546
2023,Murcia Oeste,85-89,GP,In-person,12765
2023,Murcia Oeste,85-89,GP,In-person,19823
2023,Murcia Oeste,85-89,GP,Remote,4076
2023,Murcia Oeste,85-89,GP,Remote,8954
2023,Murcia Oeste,85-89,Nurse,Home,4193
2023,Murcia Oeste,85-89,Nurse,Home,7935
2023,Murcia Oeste,85-89,Nurse,In-person,8453
2023,Murcia Oeste,85-89,Nurse,In-person,11300
2023,Murcia Oeste,85-89,Nurse,Remote,634
2023,Murcia Oeste,85-89,Nurse,Remote,1279
2023,Murcia Oeste,85-89,Pediatrician,Home,0
2023,Murcia Oeste,85-89,Pediatrician,In-person,0
2023,Murcia Oeste,85-89,Pediatrician,Remote,0
2023,Murcia Oeste,90-94,GP,Home,205
2023,Murcia Oeste,90-94,GP,Home,640
2023,Murcia Oeste,90-94,GP,In-person,6379
2023,Murcia Oeste,90-94,GP,In-person,11444
2023,Murcia Oeste,90-94,GP,Remote,2637
2023,Murcia Oeste,90-94,GP,Remote,6235
2023,Murcia Oeste,90-94,Nurse,Home,3186
2023,Murcia Oeste,90-94,Nurse,Home,8111
2023,Murcia Oeste,90-94,Nurse,In-person,3970
2023,Murcia Oeste,90-94,Nurse,In-person,5454
2023,Murcia Oeste,90-94,Nurse,Remote,495
2023,Murcia Oeste,90-94,Nurse,Remote,1112
2023,Murcia Oeste,90-94,Pediatrician,Home,0
2023,Murcia Oeste,90-94,Pediatrician,In-person,0
2023,Murcia Oeste,90-94,Pediatrician,Remote,0
2023,Murcia Oeste,95+,GP,Home,131
2023,Murcia Oeste,95+,GP,Home,370
2023,Murcia Oeste,95+,GP,In-person,1540
2023,Murcia Oeste,95+,GP,In-person,3431
2023,Murcia Oeste,95+,GP,Remote,870
2023,Murcia Oeste,95+,GP,Remote,2149
2023,Murcia Oeste,95+,Nurse,Home,1556
2023,Murcia Oeste,95+,Nurse,Home,3906
2023,Murcia Oeste,95+,Nurse,In-person,796
2023,Murcia Oeste,95+,Nurse,In-person,1350
2023,Murcia Oeste,95+,Nurse,Remote,143
2023,Murcia Oeste,95+,Nurse,Remote,426
2023,Murcia Oeste,95+,Pediatrician,Home,0
2023,Murcia Oeste,95+,Pediatrician,In-person,0
2023,Murcia Oeste,95+,Pediatrician,Remote,0
2023,Noroeste,0-4,GP,Home,1
2023,Noroeste,0-4,GP,Home,0
2023,Noroeste,0-4,GP,In-person,1382
2023,Noroeste,0-4,GP,In-person,1297
2023,Noroeste,0-4,GP,Remote,297
2023,Noroeste,0-4,GP,Remote,267
2023,Noroeste,0-4,Nurse,Home,54
2023,Noroeste,0-4,Nurse,Home,15
2023,Noroeste,0-4,Nurse,In-person,4217
2023,Noroeste,0-4,Nurse,In-person,3859
2023,Noroeste,0-4,Nurse,Remote,262
2023,Noroeste,0-4,Nurse,Remote,242
2023,Noroeste,0-4,Pediatrician,Home,1
2023,Noroeste,0-4,Pediatrician,Home,0
2023,Noroeste,0-4,Pediatrician,In-person,10109
2023,Noroeste,0-4,Pediatrician,In-person,8637
2023,Noroeste,0-4,Pediatrician,Remote,1714
2023,Noroeste,0-4,Pediatrician,Remote,1450
2023,Noroeste,10-14,GP,Home,2
2023,Noroeste,10-14,GP,Home,1
2023,Noroeste,10-14,GP,In-person,1224
2023,Noroeste,10-14,GP,In-person,1188
2023,Noroeste,10-14,GP,Remote,264
2023,Noroeste,10-14,GP,Remote,273
2023,Noroeste,10-14,Nurse,Home,14
2023,Noroeste,10-14,Nurse,Home,20
2023,Noroeste,10-14,Nurse,In-person,3198
2023,Noroeste,10-14,Nurse,In-person,2355
2023,Noroeste,10-14,Nurse,Remote,165
2023,Noroeste,10-14,Nurse,Remote,104
2023,Noroeste,10-14,Pediatrician,Home,3
2023,Noroeste,10-14,Pediatrician,Home,4
2023,Noroeste,10-14,Pediatrician,In-person,4263
2023,Noroeste,10-14,Pediatrician,In-person,3623
2023,Noroeste,10-14,Pediatrician,Remote,1125
2023,Noroeste,10-14,Pediatrician,Remote,1067
2023,Noroeste,15-19,GP,Home,2
2023,Noroeste,15-19,GP,Home,4
2023,Noroeste,15-19,GP,In-person,4243
2023,Noroeste,15-19,GP,In-person,5304
2023,Noroeste,15-19,GP,Remote,957
2023,Noroeste,15-19,GP,Remote,1465
2023,Noroeste,15-19,Nurse,Home,43
2023,Noroeste,15-19,Nurse,Home,8
2023,Noroeste,15-19,Nurse,In-person,1667
2023,Noroeste,15-19,Nurse,In-person,1259
2023,Noroeste,15-19,Nurse,Remote,24
2023,Noroeste,15-19,Nurse,Remote,38
2023,Noroeste,15-19,Pediatrician,Home,0
2023,Noroeste,15-19,Pediatrician,In-person,0
2023,Noroeste,15-19,Pediatrician,Remote,0
2023,Noroeste,20-24,GP,Home,1
2023,Noroeste,20-24,GP,Home,6
2023,Noroeste,20-24,GP,In-person,4151
2023,Noroeste,20-24,GP,In-person,6220
2023,Noroeste,20-24,GP,Remote,1046
